image_id,target_ar,rank,candidate_id,source,source_group,score_final,why_tags
sstk_image_378288403,4:3,3,4x3_g12x12_s2_i0046,grid,grid,-5.903333,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|rule_of_thirds|symmetry
sstk_image_378288403,4:3,4,4x3_g12x12_s1_i0052,grid,grid,-6.098508,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|symmetry|tight_crop
sstk_image_378288403,4:3,5,4x3_g12x12_s2_i0044,grid,grid,-7.363927,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|rule_of_thirds|symmetry
sstk_image_200456765,1:1,1,1x1_g12x12_s4_i0079,grid,grid,1.058607,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_200456765,1:1,2,1x1_g12x12_steach_cgs_proj0_i0001,teacher:cgs,teacher_seed,1.090975,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|phi_grid|rule_of_thirds|symmetry
sstk_image_200456765,1:1,3,1x1_g12x12_s4_i0077,grid,grid,1.047622,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_200456765,1:1,4,1x1_g12x12_s3_i0085,grid,grid,1.032483,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_200456765,1:1,5,1x1_g12x12_sjit0_i0056,jitter,jitter,1.002303,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_200456765,9:16,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-3.24385,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|rule_of_thirds|symmetry
sstk_image_200456765,9:16,2,9x16_g12x12_sjit1_i0025,jitter,jitter,0.983543,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_200456765,9:16,3,9x16_g12x12_s1_i0040,grid,grid,0.924156,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|phi_grid|symmetry
sstk_image_200456765,9:16,4,9x16_g12x12_s1_i0038,grid,grid,-0.734004,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|phi_grid|rule_of_thirds|symmetry
sstk_image_200456765,9:16,5,9x16_g12x12_sobj0_i0024,object_template,other,-1.56589,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|symmetry|tight_crop
sstk_image_200456765,16:9,1,16x9_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,1.008957,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_200456765,16:9,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.769499,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_200456765,16:9,3,16x9_g12x12_s1_i0051,grid,grid,-3.953281,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_200456765,16:9,4,16x9_g12x12_s1_i0050,grid,grid,-4.055627,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|phi_grid|rule_of_thirds|symmetry
sstk_image_200456765,16:9,5,16x9_g12x12_steach_cacnet_jit0_11_i0014,teacher:jitter,teacher_seed,-0.670128,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_200456765,3:4,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.439462,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|phi_grid|rule_of_thirds|symmetry
sstk_image_200456765,3:4,2,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.059631,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_200456765,3:4,3,3x4_g12x12_sjit1_i0024,jitter,jitter,1.012358,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_200456765,3:4,4,3x4_g12x12_s3_i0041,grid,grid,1.010746,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_200456765,3:4,5,3x4_g12x12_sobj1_i0021,object_template,other,0.92673,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|symmetry|tight_crop
sstk_image_200456765,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.055008,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_200456765,4:3,2,4x3_g12x12_smy2_i0004,baseline_maxarea_slide,baseline,1.044649,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_200456765,4:3,3,4x3_g12x12_s2_i0046,grid,grid,-1.180207,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_200456765,4:3,4,4x3_g12x12_s2_i0045,grid,grid,-1.271362,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_200456765,4:3,5,4x3_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,1.049686,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1070169710,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-5.130221,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|symmetry
sstk_image_1070169710,1:1,2,1x1_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-0.865209,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|symmetry
sstk_image_1070169710,1:1,3,1x1_g12x12_steach_cgs_jit0_19_i0007,teacher:jitter,teacher_seed,-7.82463,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|symmetry
sstk_image_1070169710,1:1,4,1x1_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-2.874356,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|horizon_on_third|phi_grid
sstk_image_1070169710,1:1,5,1x1_g12x12_steach_cacnet_jit0_13_i0008,teacher:jitter,teacher_seed,-3.802486,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|horizon_on_third|phi_grid|rule_of_thirds
sstk_image_1070169710,9:16,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.517488,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|horizon_on_third|phi_grid|rule_of_thirds
sstk_image_1070169710,9:16,2,9x16_g12x12_s4_i0037,grid,grid,-5.859337,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|horizon_on_third|phi_grid
sstk_image_1070169710,9:16,3,9x16_g12x12_s4_i0039,grid,grid,-5.868922,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|horizon_on_third|phi_grid
sstk_image_1070169710,9:16,4,9x16_g12x12_steach_cacnet_jit0_13_i0005,teacher:jitter,teacher_seed,-2.865679,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|horizon_on_third|phi_grid|rule_of_thirds
sstk_image_1070169710,9:16,5,9x16_g12x12_steach_cacnet_jit0_12_i0004,teacher:jitter,teacher_seed,-2.881017,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|horizon_on_third|phi_grid|rule_of_thirds
sstk_image_1070169710,16:9,1,16x9_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-7.481824,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|horizon_on_third|symmetry
sstk_image_1070169710,16:9,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-15.024731,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
sstk_image_1070169710,16:9,3,16x9_g12x12_s0_i0078,grid,grid,-11.133924,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|horizon_on_third|symmetry|tight_crop
sstk_image_1070169710,16:9,4,16x9_g12x12_steach_gaic_jit0_9_i0019,teacher:jitter,teacher_seed,-18.19548,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
sstk_image_1070169710,16:9,5,16x9_g12x12_steach_cgs_jit0_13_i0010,teacher:jitter,teacher_seed,-20.169215,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|symmetry
sstk_image_1070169710,3:4,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.908875,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|horizon_on_third|phi_grid|rule_of_thirds
sstk_image_1070169710,3:4,2,3x4_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-0.859985,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|copy_space_kept|horizon_on_third|phi_grid
sstk_image_1070169710,3:4,3,3x4_g12x12_steach_cgs_jit0_10_i0026,teacher:jitter,teacher_seed,-4.773158,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|symmetry
sstk_image_1070169710,3:4,4,3x4_g12x12_steach_cacnet_jit0_13_i0013,teacher:jitter,teacher_seed,-1.418478,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|horizon_on_third|phi_grid|rule_of_thirds
sstk_image_1070169710,3:4,5,3x4_g12x12_steach_cacnet_jit0_24_i0007,teacher:jitter,teacher_seed,-1.444197,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|horizon_on_third|phi_grid|rule_of_thirds
sstk_image_1070169710,4:3,1,4x3_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-3.666473,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|symmetry
sstk_image_1070169710,4:3,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-9.392305,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
sstk_image_1070169710,4:3,3,4x3_g12x12_steach_cgs_jit0_13_i0009,teacher:jitter,teacher_seed,-13.140615,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|symmetry
sstk_image_1070169710,4:3,4,4x3_g12x12_s1_i0068,grid,grid,-19.5435,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|symmetry
sstk_image_1070169710,4:3,5,4x3_g12x12_s0_i0082,grid,grid,-24.4641,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|symmetry|tight_crop
sstk_image_1213465633,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.119247,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_violation|rule_of_thirds
sstk_image_1213465633,1:1,2,1x1_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,1.112102,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_ok|rule_of_thirds
sstk_image_1213465633,1:1,3,1x1_g12x12_s1_i0071,grid,grid,1.070954,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|headroom_violation|lookroom_ok|phi_grid|rule_of_thirds
sstk_image_1213465633,1:1,4,1x1_g12x12_s1_i0068,grid,grid,1.070821,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|headroom_violation|lookroom_violation|phi_grid|rule_of_thirds
sstk_image_1213465633,1:1,5,1x1_g12x12_s1_i0074,grid,grid,1.065025,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|headroom_violation|lookroom_violation|rule_of_thirds|symmetry
sstk_image_1213465633,9:16,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.032428,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|headroom_violation|lookroom_ok|rule_of_thirds|symmetry
sstk_image_1213465633,9:16,2,9x16_g12x12_steach_cgs_jit0_10_i0008,teacher:jitter,teacher_seed,1.033017,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|headroom_violation|lookroom_violation|symmetry|tight_crop
sstk_image_1213465633,9:16,3,9x16_g12x12_steach_cacnet_proj0_i0005,teacher:cacnet,teacher_seed,1.033487,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|headroom_violation|lookroom_ok|rule_of_thirds|symmetry
sstk_image_1213465633,9:16,4,9x16_g12x12_steach_cgs_jit0_15_i0009,teacher:jitter,teacher_seed,1.030993,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|headroom_violation|lookroom_violation|rule_of_thirds|symmetry
sstk_image_1213465633,9:16,5,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,1.025267,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|headroom_violation|lookroom_violation|symmetry|tight_crop
sstk_image_1213465633,16:9,1,16x9_g12x12_steach_cacnet_proj0_i0001,teacher:cacnet,teacher_seed,1.126431,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_violation|rule_of_thirds
sstk_image_1213465633,16:9,2,16x9_g12x12_steach_gaic_jit0_21_i0020,teacher:jitter,teacher_seed,1.121457,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_ok|phi_grid
sstk_image_1213465633,16:9,3,16x9_g12x12_s1_i0133,grid,grid,1.070528,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_violation|phi_grid
sstk_image_1213465633,16:9,4,16x9_g12x12_sphi0_9_i0082,phi_thirds,phi,1.069797,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_violation|phi_grid
sstk_image_1213465633,16:9,5,16x9_g12x12_s0_i0164,grid,grid,1.025728,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|headroom_violation|lookroom_ok|phi_grid
sstk_image_1213465633,3:4,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.077892,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_ok|rule_of_thirds
sstk_image_1213465633,3:4,2,3x4_g12x12_steach_gaic_jit0_10_i0009,teacher:jitter,teacher_seed,1.084294,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_violation|rule_of_thirds
sstk_image_1213465633,3:4,3,3x4_g12x12_steach_cgs_jit0_15_i0008,teacher:jitter,teacher_seed,1.082798,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_violation|rule_of_thirds
sstk_image_1213465633,3:4,4,3x4_g12x12_s0_i0077,grid,grid,1.019807,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|headroom_violation|lookroom_ok|phi_grid|rule_of_thirds
sstk_image_1213465633,3:4,5,3x4_g12x12_s0_i0074,grid,grid,1.011776,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|headroom_violation|lookroom_violation|phi_grid|rule_of_thirds
sstk_image_1213465633,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.152113,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|headroom_violation|lookroom_violation|rule_of_thirds|symmetry
sstk_image_1213465633,4:3,2,4x3_g12x12_steach_gaic_jit0_5_i0041,teacher:jitter,teacher_seed,1.132448,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_ok|phi_grid
sstk_image_1213465633,4:3,3,4x3_g12x12_s2_i0085,grid,grid,1.096894,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_violation|phi_grid
sstk_image_1213465633,4:3,4,4x3_g12x12_s2_i0082,grid,grid,1.093547,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_violation|phi_grid
sstk_image_1213465633,4:3,5,4x3_g12x12_s2_i0088,grid,grid,1.090058,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|headroom_violation|lookroom_ok|phi_grid
sstk_image_2090619325,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.077816,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|symmetry|wide_crop
sstk_image_2090619325,1:1,2,1x1_g12x12_sjit2_i0021,jitter,jitter,1.003311,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|phi_grid|rule_of_thirds
sstk_image_2090619325,1:1,3,1x1_g12x12_sjit1_i0026,jitter,jitter,0.94514,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|phi_grid|symmetry
sstk_image_2090619325,1:1,4,1x1_g12x12_s4_i0057,grid,grid,-0.86781,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|phi_grid|rule_of_thirds
sstk_image_2090619325,1:1,5,1x1_g12x12_steach_cacnet_jit0_12_i0005,teacher:jitter,teacher_seed,1.069511,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_2090619325,9:16,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.745667,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|phi_grid|symmetry
sstk_image_2090619325,9:16,2,9x16_g12x12_s1_i0031,grid,grid,-4.813634,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|phi_grid|rule_of_thirds|symmetry
sstk_image_2090619325,9:16,3,9x16_g12x12_s2_i0025,grid,grid,-6.035096,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
sstk_image_2090619325,9:16,4,9x16_g12x12_s2_i0023,grid,grid,-6.286465,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
sstk_image_2090619325,9:16,5,9x16_g12x12_s0_i0047,grid,grid,-10.834363,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|rule_of_thirds|symmetry|tight_crop
sstk_image_2090619325,16:9,1,16x9_g12x12_smy1_i0003,baseline_maxarea_slide,baseline,-1.429196,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|symmetry
sstk_image_2090619325,16:9,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-3.572072,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|phi_grid|rule_of_thirds
sstk_image_2090619325,16:9,3,16x9_g12x12_sjit0_i0037,jitter,jitter,-3.174471,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|phi_grid|symmetry
sstk_image_2090619325,16:9,4,16x9_g12x12_sjit1_i0034,jitter,jitter,-2.098597,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|symmetry
sstk_image_2090619325,16:9,5,16x9_g12x12_sjit1_i0029,jitter,jitter,-2.107043,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|phi_grid|symmetry
sstk_image_2090619325,3:4,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,0.978014,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|phi_grid|symmetry
sstk_image_2090619325,3:4,2,3x4_g12x12_s2_i0050,grid,grid,-1.827586,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|symmetry
sstk_image_2090619325,3:4,3,3x4_g12x12_s3_i0041,grid,grid,-3.152331,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
sstk_image_2090619325,3:4,4,3x4_g12x12_s3_i0040,grid,grid,-3.33658,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
sstk_image_2090619325,3:4,5,3x4_g12x12_steach_cgs_jit0_15_i0005,teacher:jitter,teacher_seed,-0.481202,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|phi_grid|rule_of_thirds
sstk_image_2090619325,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-0.684597,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_2090619325,4:3,2,4x3_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,1.037808,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|symmetry|wide_crop
sstk_image_2090619325,4:3,3,4x3_g12x12_sobj1_i0025,object_template,other,0.980719,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|symmetry
sstk_image_2090619325,4:3,4,4x3_g12x12_s3_i0067,grid,grid,-2.800923,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
sstk_image_2090619325,4:3,5,4x3_g12x12_s3_i0072,grid,grid,-2.813889,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|phi_grid|rule_of_thirds|symmetry
sstk_image_1941006184,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-5.151877,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|symmetry
sstk_image_1941006184,1:1,2,1x1_g12x12_s2_i0042,grid,grid,-8.082268,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|symmetry
sstk_image_1941006184,1:1,3,1x1_g12x12_s2_i0045,grid,grid,-10.594651,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|symmetry
